Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
7299045049,"Jun 12, 2022, 6:34:27 PM",Sunday walk!,Walk,,5525,6.66,,,false,,,activities/7299045049.gpx,,,5525.0,5039.0,6667.7,2.408,1.323,9.5,9.3,1618.2,1623.3,8.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.207,0.0,,,,,,,,,,,,,,,,,,,,,""
7403805682,"Jul 2, 2022, 1:54:21 PM",Morning Hike,Hike,Plus a little bit of the drive oops,8207,10.81,,,false,,,activities/7403805682.gpx,,,8207.0,5590.0,10812.7,40.026,1.934,280.3,430.4,1676.9,2095.0,37.9,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.317,5788.6,,,,,,,,,,,,,,,,,,,,,""
7414111907,"Jul 4, 2022, 1:50:19 PM",Hike until we found a bear 😑,Hike,Had to turn around 😵🐻🐻🐻,5771,8.47,,,false,,,activities/7414111907.gpx,,,5771.0,5506.0,8472.2,13.06,1.539,296.9,297.9,1715.1,2000.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.468,8465.5,,,,,,,,,,,,,,,,,,,,,""
7415312991,"Jul 4, 2022, 4:18:11 PM",Plymouth Mountain,Hike,No bears on this one,8350,10.30,,,false,,,activities/7415312991.gpx,,,8350.0,7129.0,10306.0,3.364,1.446,430.3,439.5,1842.4,2211.7,37.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.234,10306.0,,,,,,,,,,,,,,,,,,,,,""
7532227756,"Jul 26, 2022, 3:07:36 PM",Last day of vacation!,Run,Run with Sam!,3878,10.36,,,false,,,activities/7532227756.gpx,,,3878.0,3710.0,10360.4,3.978,2.793,165.1,165.1,6.8,73.1,21.9,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,118.0,0.0,,1.0,10962.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.672,10056.0,,,,,,,,,,,,,,,,,,,,,""
7555980556,"Jul 30, 2022, 10:01:55 PM",Hot Saturday ,Run,,2874,6.51,,,false,"Go when it’s not 90+ degrees, Jim!",,activities/7555980556.gpx,,,2874.0,1887.0,6511.7,5.39,3.451,22.8,23.5,1617.8,1629.7,11.3,0.0,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,94.0,0.0,,1.0,6529.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.266,1604.8,,,,,,,,,,,,,,,,,,,,,""
7600727915,"Aug 7, 2022, 10:58:51 PM",Windy Sunday run,Run,,2060,5.71,,,false,Hot and humid but wind felt nice ,,activities/7600727915.gpx,,,2060.0,1648.0,5719.0,5.172,3.47,17.4,24.7,1617.8,1631.1,3.8,-0.1,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,70.0,0.0,,1.0,5717.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.776,1263.4,,,,,,,,,,,,,,,,,,,,,""
7653248869,"Aug 17, 2022, 12:39:59 PM",Quick morning run,Run,,1258,3.58,,,false,,,activities/7653248869.gpx,,,1258.0,1068.0,3581.0,5.214,3.353,12.2,12.2,1617.9,1628.0,5.6,0.0,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,19.0,0.0,,1.0,3592.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.847,0.0,,,,,,,,,,,,,,,,,,,,,""
7653343442,"Aug 17, 2022, 1:01:39 PM",Cooldown walk,Walk,,1161,1.39,,,false,,,activities/7653343442.gpx,,,1161.0,992.0,1395.6,3.609,1.407,15.0,4.5,1627.1,1642.4,22.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.202,25.8,,,,,,,,,,,,,,,,,,,,,""
7682509908,"Aug 22, 2022, 6:53:46 PM",Lunch break walk,Walk,,1505,2.34,,,false,,,activities/7682509908.gpx,,,1505.0,1505.0,2344.5,2.568,1.558,18.3,25.5,1748.3,1767.8,8.9,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.558,0.0,,,,,,,,,,,,,,,,,,,,,""
7683767503,"Aug 23, 2022, 1:16:59 AM",Evening walk ,Walk,,1013,1.06,,,false,,,activities/7683767503.gpx,,,1013.0,759.0,1060.8,3.206,1.398,7.4,6.7,1634.3,1642.4,4.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.047,0.0,,,,,,,,,,,,,,,,,,,,,""
7688701807,"Aug 23, 2022, 7:46:26 PM",Lunch walk,Walk,,2460,3.53,,,false,,,activities/7688701807.gpx,,,2460.0,2274.0,3533.8,2.71,1.554,16.5,16.9,1758.7,1768.9,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.436,0.0,,,,,,,,,,,,,,,,,,,,,""
7699531755,"Aug 25, 2022, 6:19:32 PM",Lunch walk,Walk,,2270,3.64,,,false,,,activities/7699531755.gpx,,,2270.0,2205.0,3639.3,3.22,1.65,20.7,21.2,1758.7,1769.0,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.603,0.0,,,,,,,,,,,,,,,,,,,,,""
7727542108,"Aug 30, 2022, 6:59:38 PM",Lunch walk,Walk,,3117,3.93,,,false,,,activities/7727542108.gpx,,,3117.0,2535.0,3935.4,2.688,1.552,18.2,20.3,1757.3,1770.6,6.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.263,0.0,,,,,,,,,,,,,,,,,,,,,""
7733453785,"Aug 31, 2022, 8:21:59 PM",Lunch walk ,Walk,,2572,3.28,,,false,,,activities/7733453785.gpx,,,2572.0,2112.0,3280.0,3.547,1.553,16.7,16.4,1758.7,1768.6,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.275,0.0,,,,,,,,,,,,,,,,,,,,,""
7734406069,"Sep 1, 2022, 1:47:10 AM",First day rollerblading!,Inline Skate,,1119,2.71,,,false,,,activities/7734406069.gpx,,,1119.0,1119.0,2717.2,4.796,2.428,4.9,0.4,1618.4,1623.5,3.5,0.2,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,12.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.428,0.0,,,,,,,,,,,,,,,,,,,,,""
7738489072,"Sep 1, 2022, 6:25:34 PM",Lunch Walk,Walk,,2386,3.74,,,false,,,activities/7738489072.gpx,,,2386.0,2386.0,3743.1,3.32,1.569,41.9,45.0,1744.1,1762.6,15.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.569,0.0,,,,,,,,,,,,,,,,,,,,,""
7739861609,"Sep 2, 2022, 1:32:01 AM",Baby skate ,Inline Skate,,1267,1.86,,,false,,,activities/7739861609.gpx,,,1267.0,1179.0,1861.4,3.602,1.579,9.5,9.2,1625.1,1635.1,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.469,0.0,,,,,,,,,,,,,,,,,,,,,""
7743714968,"Sep 2, 2022, 6:56:24 PM",Lunch Walk,Walk,,2728,4.35,,,false,,,activities/7743714968.gpx,,,2728.0,2728.0,4352.9,2.56,1.596,19.3,20.5,1758.7,1774.5,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.596,0.0,,,,,,,,,,,,,,,,,,,,,""
7749433440,"Sep 3, 2022, 7:20:48 PM",Afternoon Walk,Walk,,2243,2.63,,,false,,,activities/7749433440.gpx,,,2243.0,1869.0,2633.3,2.528,1.409,9.3,7.3,1619.7,1623.9,5.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.174,11.5,,,,,,,,,,,,,,,,,,,,,""
7761366686,"Sep 5, 2022, 11:47:35 PM",Longest skate ever! ,Inline Skate,,2553,6.86,,,false,,,activities/7761366686.gpx,,,2553.0,2474.0,6860.9,6.996,2.773,17.5,14.2,1618.4,1624.4,11.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.687,0.0,,,,,,,,,,,,,,,,,,,,,""
7765778863,"Sep 6, 2022, 6:37:54 PM",Lunch Walk,Walk,,2351,3.44,,,false,,,activities/7765778863.gpx,,,2351.0,2218.0,3442.1,2.456,1.552,14.7,18.1,1758.7,1769.6,5.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.464,0.0,,,,,,,,,,,,,,,,,,,,,""
7774617182,"Sep 8, 2022, 12:37:58 PM",Quick run before work,Run,,625,1.99,,,false,,,activities/7774617182.gpx,,,625.0,541.0,1995.7,5.206,3.689,5.7,6.3,1625.0,1631.6,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1996.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.193,0.0,,,,,,,,,,,,,,,,,,,,,""
7776970146,"Sep 8, 2022, 8:33:40 PM",Lunch Walk,Walk,,2430,3.12,,,false,,,activities/7776970146.gpx,,,2430.0,1936.0,3128.9,3.435,1.616,14.7,17.3,1758.7,1769.6,5.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.288,0.0,,,,,,,,,,,,,,,,,,,,,""
7799106580,"Sep 13, 2022, 12:35:10 AM",Grocery walk,Walk,,3017,3.29,,,false,,,activities/7799106580.gpx,,,3017.0,2033.0,3293.0,3.204,1.62,15.1,14.5,1626.4,1637.0,10.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.091,3.5,,,,,,,,,,,,,,,,,,,,,""
7867885807,"Sep 25, 2022, 11:44:21 PM",Exploring the neighborhood ,Walk,,3013,2.09,,,false,,,activities/7867885807.gpx,,,3013.0,1253.0,2093.1,10.207,1.67,5.3,11.1,1635.8,1643.6,10.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.695,0.0,,,,,,,,,,,,,,,,,,,,,""
7886617012,"Sep 29, 2022, 6:55:51 PM",Lunch Walk,Walk,,2876,4.24,,,false,,,activities/7886617012.gpx,,,2876.0,2719.0,4245.2,2.602,1.561,26.8,27.0,1758.7,1779.1,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.476,0.0,,,,,,,,,,,,,,,,,,,,,""
7887631574,"Sep 30, 2022, 12:36:54 AM",Evening run ,Run,,1845,5.17,,,false,,,activities/7887631574.gpx,,,1845.0,1652.0,5173.2,5.064,3.131,25.9,18.5,1617.9,1638.3,7.5,0.1,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,71.0,0.0,,1.0,5201.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.804,569.0,,,,,,,,,,,,,,,,,,,,,""
7891207035,"Sep 30, 2022, 7:49:12 PM",Lunch walk,Walk,,2218,3.33,,,false,,,activities/7891207035.gpx,,,2218.0,2107.0,3337.8,5.545,1.584,16.3,16.9,1758.7,1768.6,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.505,0.0,,,,,,,,,,,,,,,,,,,,,""
7906436674,"Oct 3, 2022, 6:04:27 PM",Lunch Walk,Walk,,2847,3.44,,,false,,,activities/7906436674.gpx,,,2847.0,2290.0,3446.3,2.642,1.505,13.7,15.1,1758.7,1768.6,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.211,0.0,,,,,,,,,,,,,,,,,,,,,""
7917194382,"Oct 5, 2022, 7:19:45 PM",Lunch walk,Walk,,906,1.11,,,false,,,activities/7917194382.gpx,,,906.0,840.0,1115.0,2.649,1.327,3.9,4.7,1758.7,1762.6,4.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.231,0.0,,,,,,,,,,,,,,,,,,,,,""
7948274315,"Oct 11, 2022, 6:34:11 PM",Lunch Walk,Walk,,2894,3.98,,,false,,,activities/7948274315.gpx,,,2894.0,2698.0,3984.4,8.422,1.477,18.6,19.0,1758.5,1769.6,6.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.377,0.0,,,,,,,,,,,,,,,,,,,,,""
7953699478,"Oct 12, 2022, 6:22:08 PM",Lunch walk,Walk,,3227,3.60,,,false,,,activities/7953699478.gpx,,,3227.0,2310.0,3600.5,2.618,1.559,17.3,17.1,1758.7,1769.6,7.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.116,0.0,,,,,,,,,,,,,,,,,,,,,""
7959476184,"Oct 13, 2022, 11:51:02 PM",Waiting for traffic to end,Walk,,1742,2.26,,,false,,,activities/7959476184.gpx,,,1742.0,1527.0,2262.6,2.642,1.482,15.1,22.6,1764.9,1785.3,10.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.299,0.0,,,,,,,,,,,,,,,,,,,,,""
7978593218,"Oct 17, 2022, 5:57:47 PM",Lunch Walk,Walk,,2486,3.70,,,false,,,activities/7978593218.gpx,,,2486.0,2412.0,3699.9,2.662,1.534,19.2,20.1,1752.7,1769.6,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.488,0.0,,,,,,,,,,,,,,,,,,,,,""
7979753139,"Oct 17, 2022, 11:33:14 PM",Sunset Run,Run,,2296,6.63,,,false,,,activities/7979753139.gpx,,,2296.0,1935.0,6637.5,5.45,3.43,20.8,21.9,1618.4,1631.3,5.8,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,61.0,0.0,,1.0,6652.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.891,192.0,,,,,,,,,,,,,,,,,,,,,media/B2144253-B293-48C4-8D71-6549942375AC.jpg
7987422919,"Oct 19, 2022, 12:51:16 PM",Morning Walk,Walk,,2202,2.34,,,false,,,activities/7987422919.gpx,,,2202.0,1800.0,2343.6,10.79,1.302,10.4,16.5,1625.2,1641.3,5.4,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.064,47.1,,,,,,,,,,,,,,,,,,,,,""
7989119050,"Oct 19, 2022, 6:07:54 PM",Lunch Walk,Walk,,2792,4.10,,,false,,,activities/7989119050.gpx,,,2792.0,2792.0,4104.4,2.384,1.47,16.4,16.3,1758.7,1771.4,7.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.47,0.0,,,,,,,,,,,,,,,,,,,,,""
7993949580,"Oct 20, 2022, 6:19:22 PM",Lunch walk,Walk,,3473,2.40,,,false,,,activities/7993949580.gpx,,,3473.0,1509.0,2403.5,3.035,1.593,16.3,18.1,1758.7,1768.8,7.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.692,0.0,,,,,,,,,,,,,,,,,,,,,""
7998284844,"Oct 21, 2022, 6:57:24 PM",Lunch walk,Walk,,1238,1.95,,,false,,,activities/7998284844.gpx,,,1238.0,1238.0,1958.1,2.45,1.582,12.6,13.1,1758.7,1765.0,4.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.582,0.0,,,,,,,,,,,,,,,,,,,,,""
8013499877,"Oct 24, 2022, 6:17:32 PM",Lunch Walk,Walk,,2566,3.85,,,false,,,activities/8013499877.gpx,,,2566.0,2538.0,3849.4,2.479,1.517,17.7,17.6,1758.7,1769.6,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,""
8018980276,"Oct 25, 2022, 7:42:01 PM",Lunch Walk,Walk,,2036,1.23,,,false,,,activities/8018980276.gpx,,,2036.0,757.0,1235.2,2.618,1.632,10.0,8.7,1758.7,1768.7,8.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.607,0.0,,,,,,,,,,,,,,,,,,,,,""
8023782064,"Oct 26, 2022, 6:10:43 PM",Lunch Walk,Walk,,2148,3.37,,,false,,,activities/8023782064.gpx,,,2148.0,2148.0,3370.1,2.758,1.569,14.7,18.3,1758.7,1769.6,7.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.569,0.0,,,,,,,,,,,,,,,,,,,,,""
8029187737,"Oct 27, 2022, 8:24:34 PM",Quick work break,Walk,,878,1.44,,,false,,,activities/8029187737.gpx,,,878.0,878.0,1443.3,2.552,1.644,8.9,9.7,1758.7,1762.6,5.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.644,0.0,,,,,,,,,,,,,,,,,,,,,""
8049269796,"Oct 31, 2022, 7:44:46 PM",Lunch Walk,Walk,,954,1.41,,,false,,,activities/8049269796.gpx,,,954.0,954.0,1417.4,2.3,1.486,9.2,8.4,1758.2,1762.6,15.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.486,0.0,,,,,,,,,,,,,,,,,,,,,""
8093587604,"Nov 9, 2022, 6:39:43 PM",Lunch Walk,Walk,,3056,1.76,,,false,,,activities/8093587604.gpx,,,3056.0,1091.0,1762.8,2.53,1.616,13.2,13.9,1758.2,1768.9,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.577,0.0,,,,,,,,,,,,,,,,,,,,,""
8098742366,"Nov 10, 2022, 8:33:07 PM",Afternoon Walk,Walk,,1039,1.74,,,false,,,activities/8098742366.gpx,,,1039.0,1039.0,1742.0,2.426,1.677,11.5,12.1,1758.7,1764.1,4.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.677,0.0,,,,,,,,,,,,,,,,,,,,,""
8103317965,"Nov 11, 2022, 7:45:10 PM",Lunch Walk,Walk,,2713,3.97,,,false,,,activities/8103317965.gpx,,,2713.0,2499.0,3976.8,2.612,1.591,17.9,17.9,1758.7,1769.6,5.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.466,0.0,,,,,,,,,,,,,,,,,,,,,""
8129132185,"Nov 17, 2022, 3:56:04 AM",Night Walk,Walk,,2440,3.33,,,false,,,activities/8129132185.gpx,,,2440.0,2372.0,3329.2,5.312,1.404,23.2,23.6,1635.1,1643.8,9.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.364,63.7,,,,,,,,,,,,,,,,,,,,,""
8150049008,"Nov 21, 2022, 7:15:37 PM",Lunch Walk,Walk,,2029,3.54,,,false,,,activities/8150049008.gpx,,,2029.0,2029.0,3547.5,3.991,1.748,14.7,15.9,1758.7,1769.6,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.748,0.0,,,,,,,,,,,,,,,,,,,,,media/9EEFEA9F-DC36-476E-B117-E390368624B0.jpg
8154603443,"Nov 22, 2022, 7:13:20 PM",Lunch Walk,Walk,,2747,4.43,,,false,,,activities/8154603443.gpx,,,2747.0,2747.0,4437.8,2.682,1.616,21.2,19.9,1757.3,1769.6,35.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.616,0.0,,,,,,,,,,,,,,,,,,,,,""
8195161415,"Dec 1, 2022, 8:51:24 PM",Quick break,Walk,,803,1.34,,,false,,,activities/8195161415.gpx,,,803.0,803.0,1342.9,2.43,1.672,6.2,11.8,1752.6,1762.6,5.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.672,0.0,,,,,,,,,,,,,,,,,,,,,""
8195765125,"Dec 2, 2022, 12:16:50 AM",Waiting for traffic to calm down,Walk,,941,1.39,,,false,,,activities/8195765125.gpx,,,941.0,907.0,1391.8,9.657,1.534,14.6,14.6,1764.9,1777.1,18.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.479,0.0,,,,,,,,,,,,,,,,,,,,,""
8198888275,"Dec 2, 2022, 7:29:37 PM",Windy lunch walk,Walk,,2297,3.70,,,false,,,activities/8198888275.gpx,,,2297.0,2193.0,3699.0,4.22,1.687,19.1,19.3,1757.5,1769.6,5.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.61,0.0,,,,,,,,,,,,,,,,,,,,,""
8208803160,"Dec 5, 2022, 12:09:13 AM",Grocery Run,Walk,,3174,3.62,,,false,,,activities/8208803160.gpx,,,3174.0,2167.0,3624.1,8.296,1.672,15.3,15.0,1626.4,1642.2,9.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.142,0.0,,,,,,,,,,,,,,,,,,,,,""
8211767431,"Dec 5, 2022, 7:05:28 PM",Lunch Walk,Walk,,2682,4.21,,,false,,,activities/8211767431.gpx,,,2682.0,2665.0,4209.9,3.022,1.58,14.7,16.9,1758.7,1769.6,4.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.57,0.0,,,,,,,,,,,,,,,,,,,,,""
8221013628,"Dec 7, 2022, 9:09:54 PM",Lunch Walk,Walk,,2044,3.62,,,false,,,activities/8221013628.gpx,,,2044.0,2044.0,3619.4,2.755,1.771,14.7,18.2,1758.2,1769.6,5.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.771,0.0,,,,,,,,,,,,,,,,,,,,,""
8224792672,"Dec 8, 2022, 6:47:59 PM", Lunch Walk,Walk,,2673,4.33,,,false,,,activities/8224792672.gpx,,,2673.0,2640.0,4337.9,3.19,1.643,30.0,32.3,1758.7,1782.5,9.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.623,0.0,,,,,,,,,,,,,,,,,,,,,""
8240871032,"Dec 12, 2022, 6:45:14 PM",Lunch Walk,Walk,,3245,3.88,,,false,,,activities/8240871032.gpx,,,3245.0,2469.0,3880.2,3.318,1.572,19.9,19.5,1757.4,1769.6,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.196,0.0,,,,,,,,,,,,,,,,,,,,,""
8249078069,"Dec 14, 2022, 8:00:21 PM",Lunch walk,Walk,,3151,4.07,,,false,,,activities/8249078069.gpx,,,3151.0,2672.0,4076.5,2.56,1.526,18.6,19.3,1758.7,1770.8,11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.294,0.0,,,,,,,,,,,,,,,,,,,,,""
8252543754,"Dec 15, 2022, 7:24:16 PM",🥶walk,Walk,,1157,1.76,,,false,,,activities/8252543754.gpx,,,1157.0,1157.0,1760.7,2.598,1.522,9.8,14.4,1757.2,1764.6,5.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.522,0.0,,,,,,,,,,,,,,,,,,,,,""
8271973536,"Dec 20, 2022, 7:30:52 PM",Lunch Walk,Walk,,2384,3.92,,,false,,,activities/8271973536.gpx,,,2384.0,2384.0,3924.6,3.003,1.646,27.3,28.4,1758.7,1777.8,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.646,0.0,,,,,,,,,,,,,,,,,,,,,""
